"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","product.metafields.color_flex.base_url","product.metafields.color_flex.collection","product.metafields.color_flex.pattern","product.metafields.color_flex.layer_count","product.metafields.color_flex.layer_labels","product.metafields.color_flex.pattern_size","product.metafields.color_flex.tiling_type","product.metafields.color_flex.designer_colors","product.metafields.color_flex.pattern_number","product.metafields.color_flex.collection_sequence","product.metafields.color_flex.pattern_sequence","product.metafields.color_flex.pattern_variant","product.metafields.color_flex.collection_description"
"abundance-birdcage-on-black","Birdcage On Black","<p>Birdcage On Black pattern from our Abundance collection. Pattern #01-01-101A. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-01-101A-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/birdcage-on-black.jpg?v=1772126716","1","Birdcage On Black pattern thumbnail","Birdcage On Black - Abundance Collection | ColorFlex Wallpaper","Birdcage On Black pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","birdcage-on-black","0","","24x36","half-drop","","01-01-101A","01","101","A",""
"abundance-white-poppy","White Poppy","<p>White Poppy pattern from our Abundance collection. Pattern #01-01-106. Classic design available in standard colorways. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Fabric","01-01-106-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/white-poppy.jpg?v=1772126738","","","White Poppy - Abundance Collection | ColorFlex Wallpaper","White Poppy pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","white-poppy","0","","24x36","half-drop","","01-01-106","01","106","",""
"abundance-white-poppy","White Poppy","<p>White Poppy pattern from our Abundance collection. Pattern #01-01-106. Classic design available in standard colorways. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Removable Decal","01-01-106-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/white-poppy.jpg?v=1772126738","","","White Poppy - Abundance Collection | ColorFlex Wallpaper","White Poppy pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","white-poppy","0","","24x36","half-drop","","01-01-106","01","106","",""
"abundance-white-tulips-on-black","White Tulips On Black","<p>White Tulips On Black pattern from our Abundance collection. Pattern #01-01-107. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-01-107-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/white-tulips-on-black.jpg?v=1772126713","1","White Tulips On Black pattern thumbnail","White Tulips On Black - Abundance Collection | ColorFlex Wallpaper","White Tulips On Black pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","white-tulips-on-black","0","","24x36","half-drop","","01-01-107","01","107","",""
"abundance-white-tulips-on-black","White Tulips On Black","<p>White Tulips On Black pattern from our Abundance collection. Pattern #01-01-107. Classic design available in standard colorways. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Fabric","01-01-107-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/white-tulips-on-black.jpg?v=1772126713","","","White Tulips On Black - Abundance Collection | ColorFlex Wallpaper","White Tulips On Black pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","white-tulips-on-black","0","","24x36","half-drop","","01-01-107","01","107","",""
"abundance-white-tulips-on-black","White Tulips On Black","<p>White Tulips On Black pattern from our Abundance collection. Pattern #01-01-107. Classic design available in standard colorways. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Removable Decal","01-01-107-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/white-tulips-on-black.jpg?v=1772126713","","","White Tulips On Black - Abundance Collection | ColorFlex Wallpaper","White Tulips On Black pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","white-tulips-on-black","0","","24x36","half-drop","","01-01-107","01","107","",""
"abundance-white-tulips-on-cream","White Tulips On Cream","<p>White Tulips On Cream pattern from our Abundance collection. Pattern #01-01-108. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-01-108-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/white-tulips-on-cream.jpg?v=1772126724","1","White Tulips On Cream pattern thumbnail","White Tulips On Cream - Abundance Collection | ColorFlex Wallpaper","White Tulips On Cream pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","white-tulips-on-cream","0","","24x36","half-drop","","01-01-108","01","108","",""
"abundance-white-tulips-on-cream","White Tulips On Cream","<p>White Tulips On Cream pattern from our Abundance collection. Pattern #01-01-108. Classic design available in standard colorways. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Fabric","01-01-108-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/white-tulips-on-cream.jpg?v=1772126724","","","White Tulips On Cream - Abundance Collection | ColorFlex Wallpaper","White Tulips On Cream pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","white-tulips-on-cream","0","","24x36","half-drop","","01-01-108","01","108","",""
"abundance-white-tulips-on-cream","White Tulips On Cream","<p>White Tulips On Cream pattern from our Abundance collection. Pattern #01-01-108. Classic design available in standard colorways. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Removable Decal","01-01-108-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/white-tulips-on-cream.jpg?v=1772126724","","","White Tulips On Cream - Abundance Collection | ColorFlex Wallpaper","White Tulips On Cream pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","white-tulips-on-cream","0","","24x36","half-drop","","01-01-108","01","108","",""
"abundance-white-doves-on-black","White Doves On Black","<p>White Doves On Black pattern from our Abundance collection. Pattern #01-01-109A. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-01-109A-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/white-doves-on-black.jpg?v=1772126732","1","White Doves On Black pattern thumbnail","White Doves On Black - Abundance Collection | ColorFlex Wallpaper","White Doves On Black pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","white-doves-on-black","0","","24x36","half-drop","","01-01-109A","01","109","A",""
"abundance-white-doves-on-black","White Doves On Black","<p>White Doves On Black pattern from our Abundance collection. Pattern #01-01-109A. Classic design available in standard colorways. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Fabric","01-01-109A-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/white-doves-on-black.jpg?v=1772126732","","","White Doves On Black - Abundance Collection | ColorFlex Wallpaper","White Doves On Black pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","white-doves-on-black","0","","24x36","half-drop","","01-01-109A","01","109","A",""
"abundance-white-doves-on-black","White Doves On Black","<p>White Doves On Black pattern from our Abundance collection. Pattern #01-01-109A. Classic design available in standard colorways. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Removable Decal","01-01-109A-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/white-doves-on-black.jpg?v=1772126732","","","White Doves On Black - Abundance Collection | ColorFlex Wallpaper","White Doves On Black pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","white-doves-on-black","0","","24x36","half-drop","","01-01-109A","01","109","A",""
"abundance-white-doves-on-tobacco","White Doves On Tobacco","<p>White Doves On Tobacco pattern from our Abundance collection. Pattern #01-01-109B. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-01-109B-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/white-doves-on-tobacco.jpg?v=1772126708","1","White Doves On Tobacco pattern thumbnail","White Doves On Tobacco - Abundance Collection | ColorFlex Wallpaper","White Doves On Tobacco pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","white-doves-on-tobacco","0","","24x36","half-drop","","01-01-109B","01","109","B",""
"abundance-white-doves-on-tobacco","White Doves On Tobacco","<p>White Doves On Tobacco pattern from our Abundance collection. Pattern #01-01-109B. Classic design available in standard colorways. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Fabric","01-01-109B-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/white-doves-on-tobacco.jpg?v=1772126708","","","White Doves On Tobacco - Abundance Collection | ColorFlex Wallpaper","White Doves On Tobacco pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","white-doves-on-tobacco","0","","24x36","half-drop","","01-01-109B","01","109","B",""
"abundance-white-doves-on-tobacco","White Doves On Tobacco","<p>White Doves On Tobacco pattern from our Abundance collection. Pattern #01-01-109B. Classic design available in standard colorways. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Removable Decal","01-01-109B-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/white-doves-on-tobacco.jpg?v=1772126708","","","White Doves On Tobacco - Abundance Collection | ColorFlex Wallpaper","White Doves On Tobacco pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","white-doves-on-tobacco","0","","24x36","half-drop","","01-01-109B","01","109","B",""
"abundance-tall-greys","Tall Greys","<p>Tall Greys pattern from our Abundance collection. Pattern #01-01-110A. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Abundance","Home & Garden > Decor","Standard Pattern","abundance, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-01-110A-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/tall-greys.jpg?v=1772126743","1","Tall Greys pattern thumbnail","Tall Greys - Abundance Collection | ColorFlex Wallpaper","Tall Greys pattern from our Abundance collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","abundance","tall-greys","0","","24x36","half-drop","","01-01-110A","01","110","A",""
